samp_id,date,DEPARTAMENTO,PROVINCIA,DISTRITO,LOCALIDAD,ESPECIE,RESULTADO.FINAL,PDL,SES_median,SES_mode,lon,lat
2018_200,2018-05-15,AREQUIPA,AREQUIPA,SOCABAYA,HORACIO ZEBALLOS,CAN,NEGATIVO,1.25.26,D,D,-71.5063449688144, -16.4824709123533
2018_206,2018-05-17,AREQUIPA,AREQUIPA,J.L.B. Y R,ESQ VINATEA REYNOSO - LANIFICIO,CAN,NEGATIVO,1.8.69,A,A,-71.5331560934818, -16.4277615004848
2018_207,2018-05-17,AREQUIPA,AREQUIPA,CAYMA,BUENOS AIRES,CAN,NEGATIVO,1.3.69,D,D,-71.5507190628038, -16.3536944009734
2018_208,2018-05-18,AREQUIPA,AREQUIPA,PAUCARPATA,URB CLISA C 8,CAN,NEGATIVO,1.13.73,B,B,-71.5158372189766, -16.4190830222648
2018_209,2018-05-18,AREQUIPA,AREQUIPA,YURA,ASC EL ALTIPLANO KM 16 MZ E LT 10,CAN,POSITIVO,1.29.52,E,E,-71.6275303953506, -16.3097067272225
2018_211,2018-05-21,AREQUIPA,AREQUIPA,A.S.A.,GRAFICOS,CAN,NEGATIVO,1.1.4,B,B,-71.5255009331634, -16.3852271213533
2018_214,2018-05-21,AREQUIPA,AREQUIPA,YURA,ALTIPLANO MZ E LT 10,CAN,NEGATIVO,1.X.70,NA,NA,NA,NA
2018_212,2018-05-21,AREQUIPA,AREQUIPA,MIRAFLORES,VILLA PRADERA N 1 JUAN XXIII,CAN,NEGATIVO,NA,NA,NA,NA,NA
2018_216,2018-05-22,AREQUIPA,AREQUIPA,PAUCARPATA,MIGUEL GRAU ZONA A MZ 26 LT 17,CAN,NEGATIVO,1.13.100,C,C,-71.4886862378291, -16.4069970091008
2018_218,2018-05-25,AREQUIPA,AREQUIPA,YURA,MZ B LT 13 CMTE 29 KM 14,CAN,NEGATIVO,1.29.37,D,D,-71.6047930265878, -16.3142031422447
2018_220,2018-05-30,AREQUIPA,AREQUIPA,A.S.A.,GRAFICOS CUADRA 6 DE AV PACIFICO,CAN,NEGATIVO,1.1.1,B,B,-71.5220097000831, -16.3856689461757
2018_221,2018-05-30,AREQUIPA,AREQUIPA,A.S.A.,GRAFICOSVCALLE 4 CALLE DIAMANTES,CAN,NEGATIVO,1.1.4,B,B,-71.5255009331634, -16.3852271213533
2018_224,2018-05-30,AREQUIPA,AREQUIPA,PAUCARPATA,AV JESUS M PRADO,CAN,NEGATIVO,1.13.76,B,B,-71.5130757702667, -16.4144521100214
2018_219,2018-05-30,AREQUIPA,AREQUIPA,M. MELGAR,MALECON S. MARTIN 107 PPJJ JERUSALEN,CAN,NEGATIVO,1.10.36,C,C,-71.4896264635742, -16.4009186345142
2018_222,2018-05-30,AREQUIPA,AREQUIPA,C. COLORADO,J.L B Y R SEC XII MZ A 1,CAN,NEGATIVO,1.4.309,E,E,-71.6176892774488, -16.3564465592131
2018_225,2018-06-01,AREQUIPA,AREQUIPA,C. COLORADO,VILLA CANTERAS ZN B C 14,CAN,NEGATIVO,1.4.204,D,D,-71.5839250401908, -16.3370107298538
2018_226,2018-06-04,AREQUIPA,AREQUIPA,C. COLORADO,ABAD DE PIERRE A 7,CAN,POSITIVO,1.4.268A,E,E,-71.5404119505975, -16.3134192264792
2018_228,2018-06-05,AREQUIPA,AREQUIPA,C. COLORADO,PARQUE ZAMACOLA,CAN,NEGATIVO,1.4.289,C,C,-71.5631550293763, -16.3532257367289
2018_229,2018-06-05,AREQUIPA,AREQUIPA,C. COLORADO,ABAD DE PIERRE A 9,CAN,POSITIVO,1.4.268A,E,E,-71.5404119505975, -16.3134192264792
2018_230,2018-06-08,AREQUIPA,AREQUIPA,C. COLORADO,CERRO VIEJO PARQUE EL ESTANQUE,CAN,NEGATIVO,1.4.84,B,B,-71.5552632027395, -16.379128089096
2018_231,2018-06-08,AREQUIPA,AREQUIPA,C. COLORADO,ABAD DE PIERRE A 7,CAN,NEGATIVO,1.4.268A,E,E,-71.5404119505975, -16.3134192264792
2018_243,2018-06-11,AREQUIPA,AREQUIPA,J.L.B. Y R,V. REYNOSO EDIFICIOS,CAN,NEGATIVO,1.8.68,B,B,-71.5300692587278, -16.4278488064543
2018_242,2018-06-11,AREQUIPA,AREQUIPA,C. COLORADO,AV AREOPUERTO FRENTE A DOMICILIO 273,CAN,NEGATIVO,1.4.289,C,C,-71.5631550293763, -16.3532257367289
2018_244,2018-06-11,AREQUIPA,AREQUIPA,C. COLORADO,H. BEDOYA F IIETAP I-13,CAN,NEGATIVO,1.4.217,E,E,-71.5669919255176, -16.3191043256507
2018_247,2018-06-13,AREQUIPA,AREQUIPA,C. COLORADO,J. L. B Y R SEC 3 G 5,CAN,POSITIVO,1.4.124,E,E,-71.594045871978, -16.3369774720839
2018_248,2018-06-14,AREQUIPA,AREQUIPA,C. COLORADO,J. L. B Y R SEC 3,CAN,NEGATIVO,1.4.124,E,E,-71.594045871978, -16.3369774720839
2018_249,2018-06-14,AREQUIPA,AREQUIPA,C. COLORADO,J. L. B Y R SEC 3 G-5,CAN,NEGATIVO,1.4.124,E,E,-71.594045871978, -16.3369774720839
2018_251,2018-06-14,AREQUIPA,AREQUIPA,J.L.B. Y R,J. P V Y G 2DA ETAP H-5,CAN,NEGATIVO,1.8.59,B,B,-71.5249600888426, -16.4341559813728
2018_252,2018-06-18,AREQUIPA,AREQUIPA,PAUCARPATA,MANUEL PRADO,CAN,NEGATIVO,1.13.76,B,B,-71.5130757702667, -16.4144521100214
2018_253,2018-06-18,AREQUIPA,AREQUIPA,SOCABAYA,LA CAMPIÃ‘A PSJE LOS CEREZOS F 12,CAN,NEGATIVO,1.25.34,B,B,-71.5223159777983, -16.4588518360258
2018_255,2018-06-18,AREQUIPA,AREQUIPA,M. MELGAR,ALTO PERU 100,CAN,NEGATIVO,1.10.37,C,C,-71.4963385419103, -16.4026411526127
2018_254,2018-06-18,AREQUIPA,AREQUIPA,CHARACATO,CHARACATO,CAN,NEGATIVO,NA,NA,NA,NA,NA
2018_259,2018-06-20,AREQUIPA,AREQUIPA,M. MELGAR,AAHH SAN MIGUEL MZ F LT 21,CAN,NEGATIVO,1.10.47,D,D,-71.4781311199555, -16.3870573580758
2018_260,2018-06-20,AREQUIPA,AREQUIPA,YURA,CAMINEROS OBREROS C 11,CAN,NEGATIVO,1.X.34,NA,NA,NA,NA
2018_266,2018-06-20,AREQUIPA,AREQUIPA,SACHACA,ARRAYANES,CAN,NEGATIVO,1.18.29,A,A,-71.5537839349359, -16.4117492415335
2018_262,2018-06-20,AREQUIPA,AREQUIPA,C. COLORADO,VIA DE EVITAMIENTO,CAN,NEGATIVO,NA,NA,NA,NA,NA
2018_264,2018-06-20,AREQUIPA,AREQUIPA,C. COLORADO,V.A BELAUNDE,CAN,NEGATIVO,NA,NA,NA,NA,NA
2018_265,2018-06-20,AREQUIPA,AREQUIPA,YANAHUARA,AV EMMEL S/N,CAN,NEGATIVO,NA,NA,NA,NA,NA
2018_267,2018-06-20,AREQUIPA,AREQUIPA,YANAHUARA,PSJE MAGNOPATA S/N,CAN,NEGATIVO,1.27.1,A,A,-71.5381840365365, -16.3832533002106
2018_270,2018-07-02,AREQUIPA,AREQUIPA,M. MELGAR,PPJJ CERRITO BELEN MZ A LT 17,CAN,NEGATIVO,1.10.24,D,D,-71.4882664853797, -16.3929992360789
2018_272,2018-07-03,AREQUIPA,AREQUIPA,PAUCARPATA,LEONCIO PRADO,CAN,NEGATIVO,1.13.83,B,B,-71.5023491340418, -16.4221132026716
2018_273,2018-07-03,AREQUIPA,AREQUIPA,PAUCARPATA,PUEBLO TRADICIONAL VIA PUBLICA,CAN,NEGATIVO,1.13.1,B,B,-71.5042118449788, -16.4355387685106
2018_274,2018-07-04,AREQUIPA,AREQUIPA,PAUCARPATA,MIGUEL GRAU ZONA A MALECON CHORRILLOS A 3,CAN,NEGATIVO,1.13.100,C,C,-71.4886862378291, -16.4069970091008
2018_275,2018-07-04,AREQUIPA,AREQUIPA,A.S.A.,13 DE April 1102,CAN,NEGATIVO,1.1.2,B,B,-71.515285084122, -16.3794216618094
2018_276,2018-07-05,AREQUIPA,AREQUIPA,A.S.A.,AV 13 DE ABRIL,CAN,NEGATIVO,1.1.1,B,B,-71.5220097000831, -16.3856689461757
2018_277,2018-07-05,AREQUIPA,AREQUIPA,J.L.B. Y R,MALECON DOLORES,CAN,NEGATIVO,1.8.32,B,B,-71.522708521795, -16.4381430559274
2018_278,2018-07-06,AREQUIPA,AREQUIPA,SOCABAYA,LAS ROCAS Q-8,CAN,NEGATIVO,1.25.34,B,B,-71.5223159777983, -16.4588518360258
2018_279,2018-07-10,AREQUIPA,AREQUIPA,YURA,km 16 cmte 21 mz 6 LT 10,CAN,NEGATIVO,1.29.32,D,D,-71.6158025217612, -16.3037739823721
2018_280,2018-07-12,AREQUIPA,AREQUIPA,M. MELGAR,HEROES DEL CENEPA MZ Z LT 8,CAN,NEGATIVO,1.10.30,D,D,-71.4846559256036, -16.3987150511497
2018_281,2018-07-12,AREQUIPA,AREQUIPA,C. COLORADO,AV CIRCUNVALACION K3 V. DE UCHUMAYO,CAN,NEGATIVO,1.4.24,C,C,-71.5775863382913, -16.4032136703927
2018_283,2018-07-13,AREQUIPA,AREQUIPA,CAYMA,SAN MARTIN DE PORRES FRENTE A MZ F 10,CAN,NEGATIVO,1.3.47,D,D,-71.5422951770402, -16.3420391578214
2018_284,2018-07-13,AREQUIPA,AREQUIPA,SACHACA,VARIANTE DE UCHUMAYO KM 1.5,CAN,NEGATIVO,1.18.30,B,B,-71.5633834716163, -16.4072937653243
2018_286,2018-07-18,AREQUIPA,AREQUIPA,YURA,UPIS MILAGROS MZ S LT 9,CAN,NEGATIVO,1.29.24,E,E,-71.6317800060637, -16.2966081578125
2018_289,2018-07-30,AREQUIPA,AREQUIPA,CHARACATO,CHARACATO,CAN,NEGATIVO,NA,NA,NA,NA,NA
2018_290,2018-07-31,AREQUIPA,AREQUIPA,YURA,CIUDAD DE DIOS,CAN,NEGATIVO,NA,NA,NA,NA,NA
2018_291,2018-08-01,AREQUIPA,AREQUIPA,YANAHUARA,MIGUEL GRAU S/N,CAN,NEGATIVO,1.27.7,A,A,-71.5417325815815, -16.3880302019801
2018_293,2018-08-03,AREQUIPA,AREQUIPA,C. COLORADO,MERCADO MAYORISTA ZN A C 1,CAN,NEGATIVO,1.4.199,E,E,-71.5856970108338, -16.330292037279
2018_294,2018-08-09,AREQUIPA,AREQUIPA,PAUCARPATA,MIGUEL GRAU AV BOLOGNESI 510,CAN,NEGATIVO,1.13.100,C,C,-71.4886862378291, -16.4069970091008
2018_296,2018-08-10,AREQUIPA,AREQUIPA,PAUCARPATA,PPJJ CAMPO MARTE,CAN,NEGATIVO,1.13.56,C,C,-71.4959101054772, -16.4267551163365
2018_297,2018-08-10,AREQUIPA,AREQUIPA,CERCADO,JUAN EL BUENO MZ I LT 5,CAN,NEGATIVO,1.8.103,A,A,-71.5411934285228, -16.4152696757411
2018_295,2018-08-10,AREQUIPA,AREQUIPA,C. COLORADO,C. MUNICIPAL ZN A G 11,CAN,NEGATIVO,NA,NA,NA,NA,NA
2018_298,2018-08-13,AREQUIPA,AREQUIPA,M. MELGAR,SAN SALVADOR 200,CAN,NEGATIVO,1.10.37,C,C,-71.4963385419103, -16.4026411526127
2018_300,2018-08-16,AREQUIPA,AREQUIPA,CAYMA,F. BOLOGNESI,CAN,NEGATIVO,1.3.43,C,C,-71.5420693447487, -16.3488624586944
2018_301,2018-08-17,AREQUIPA,AREQUIPA,HUNTER,ALTO ALIANZA,CAN,NEGATIVO,1.7.39,C,C,-71.55333362071, -16.4556220610334
2018_303,2018-08-20,AREQUIPA,AREQUIPA,CHARACATO,CHARACATO,CAN,NEGATIVO,NA,NA,NA,NA,NA
2018_304,2018-08-20,AREQUIPA,AREQUIPA,C. COLORADO,C. DE DIOS,CAN,NEGATIVO,NA,NA,NA,NA,NA
2018_305,2018-08-24,AREQUIPA,AREQUIPA,CAYMA,MUJERES CON ESPERANZA,CAN,NEGATIVO,1.3.107,E,E,-71.5317822613955, -16.3073866955725
2018_308,2018-08-27,AREQUIPA,AREQUIPA,CAYMA,B. AIRES ASC LA ESTRELLA MZ B 18,CAN,NEGATIVO,1.3.87,D,E,-71.5502522179695, -16.3322959187647
2018_309,2018-08-27,AREQUIPA,AREQUIPA,SOCABAYA,VILLA HERMOSA J. BASADRE Z 10,CAN,NEGATIVO,1.25.26,D,D,-71.5063449688144, -16.4824709123533
2018_311,2018-08-27,AREQUIPA,AREQUIPA,J.L.B. Y R,URB ALAMEDA DEL SOL B3,CAN,NEGATIVO,1.8.14A,B,B,-71.5152297872939, -16.4316202789007
2018_312,2018-08-27,AREQUIPA,AREQUIPA,C. COLORADO,APIPA SEC XIII MZ G LT 22,CAN,POSITIVO,1.4.326,E,E,-71.6239390650621, -16.336218403191
2018_313,2018-08-28,AREQUIPA,AREQUIPA,M. MELGAR,TORRENTERA PPJJ SR DE HUANCA,CAN,NEGATIVO,1.10.35,E,E,-71.4869715991195, -16.3990469400182
2018_314,2018-08-29,AREQUIPA,AREQUIPA,MIRAFLORES,AV SAN MARTIN 019,CAN,NEGATIVO,1.11.2,B,B,-71.5255072259235, -16.3944226027238
2018_315,2018-09-03,AREQUIPA,AREQUIPA,C. COLORADO,HERNAN BEDOYA II D 15,CAN,NEGATIVO,1.4.217,E,E,-71.5669919255176, -16.3191043256507
2018_316,2018-09-03,AREQUIPA,AREQUIPA,C. COLORADO,APIPA SEC XIII MZ G LT 22,CAN,NEGATIVO,1.4.326,E,E,-71.6239390650621, -16.336218403191
2018_319,2018-09-05,AREQUIPA,AREQUIPA,SABANDIA,YUMINA,CAN,NEGATIVO,1.17.6,C,C,-71.4842670903963, -16.4438228079717
2018_317,2018-09-05,AREQUIPA,AREQUIPA,PAUCARPATA,MIGUEL GRAU CERCA AL PUESTO DESALUD,CAN,NEGATIVO,NA,NA,NA,NA,NA
2018_318,2018-09-05,AREQUIPA,AREQUIPA,CHARACATO,CHARACATO,CAN,NEGATIVO,NA,NA,NA,NA,NA
2018_320,2018-09-07,AREQUIPA,AREQUIPA,CERCADO,AV A. CARRION FRENTE A LA MORGUE,CAN,NEGATIVO,1.8.103,A,A,-71.5411934285228, -16.4152696757411
2018_323,2018-09-10,AREQUIPA,AREQUIPA,HUNTER,MIRADOR DE HUASACACHE H 9,CAN,NEGATIVO,1.7.42A,E,E,-71.5627481872685, -16.4520706161299
2018_321,2018-09-10,AREQUIPA,AREQUIPA,C. COLORADO,APIPA SEC 3 MZ F LT D 4,CAN,POSITIVO,1.4.140,E,E,-71.607862721715, -16.3287662026751
2018_322,2018-09-10,AREQUIPA,AREQUIPA,YURA,C. DE DIOS CMTE 9 MZ N LT 4 A KM,CAN,POSITIVO,1.29.32,D,D,-71.6158025217612, -16.3037739823721
2018_327,2018-09-13,AREQUIPA,AREQUIPA,YURA,KM 14 CMTE 25 F 18,CAN,NEGATIVO,1.29.37,D,D,-71.6047930265878, -16.3142031422447
2018_328,2018-09-13,AREQUIPA,AREQUIPA,YURA,KM 14 CMTE 24 G 1,CAN,NEGATIVO,1.29.37,D,D,-71.6047930265878, -16.3142031422447
2018_329,2018-09-13,AREQUIPA,AREQUIPA,C. COLORADO,JR HUAMACHUCO,CAN,NEGATIVO,1.4.16,C,C,-71.5695647476518, -16.397916585391
2018_331,2018-09-14,AREQUIPA,AREQUIPA,A.S.A.,URB INDEPENDENCIA COLEGIO MILITAR,CAN,NEGATIVO,1.1.115,B,B,-71.5296710715069, -16.3844949206388
2018_330,2018-09-14,AREQUIPA,AREQUIPA,C. COLORADO,APIPA SEC IV MZ M LT 6,CAN,NEGATIVO,1.4.155,E,E,-71.6124738031585, -16.3267771926149
2018_332,2018-09-17,AREQUIPA,AREQUIPA,C. COLORADO,ASCC. MUNICIPAL ZN III H 4,CAN,POSITIVO,1.4.168,E,E,-71.5934384930705, -16.3204660057332
2018_333,2018-09-17,AREQUIPA,AREQUIPA,C. COLORADO,ASC C. MUNICIPAL ZN 2 A-1,CAN,POSITIVO,1.4.169,D,D,-71.5938877610152, -16.3228228532611
2018_337,2018-09-19,AREQUIPA,AREQUIPA,PAUCARPATA,PUEBLO TRADICIONAL,CAN,NEGATIVO,1.13.1,B,B,-71.5042118449788, -16.4355387685106
2018_338,2018-09-19,AREQUIPA,AREQUIPA,CAYMA,MALVINAS MZ J2-5,CAN,NEGATIVO,1.3.71,D,D,-71.5461910977537, -16.3460551341553
2018_334,2018-09-19,AREQUIPA,AREQUIPA,C. COLORADO,C. MUNICIPAL MZ  H LT 3,CAN,NEGATIVO,NA,NA,NA,NA,NA
2018_335,2018-09-19,AREQUIPA,AREQUIPA,C. COLORADO,C. MUNICIPAL SEC III H-4,CAN,NEGATIVO,1.4.168,E,E,-71.5934384930705, -16.3204660057332
2018_341,2018-09-21,AREQUIPA,AREQUIPA,CAYMA,SR DE LOS MILAGROS ZN B V 9 LT 9,CAN,NEGATIVO,1.3.56,D,C,-71.5355995240449, -16.3285642842509
2018_342,2018-09-21,AREQUIPA,AREQUIPA,CAYMA,SR DE LOS MILAGROS ZN B V 9 LT 9,CAN,NEGATIVO,1.3.56,D,C,-71.5355995240449, -16.3285642842509
2018_344,2018-09-21,AREQUIPA,AREQUIPA,HUNTER,CERCADO,CAN,NEGATIVO,1.7.24,C,C,-71.5556052804186, -16.4435028450946
2018_339,2018-09-21,AREQUIPA,AREQUIPA,C. COLORADO,C. MUNICIPAL  ZN 5 TORRENTERA,CAN,NEGATIVO,1.4.182,D,D,-71.5903775931377, -16.3228083508058
2018_340,2018-09-21,AREQUIPA,AREQUIPA,C. COLORADO,PRIMAVERA J 20 POR AUTOPISTA LA JOYA,CAN,NEGATIVO,1.4.332,D,D,-71.6344957715742, -16.3753066731775
2018_343,2018-09-21,AREQUIPA,AREQUIPA,YURA,C. DE DIOS MZ N LT 3,CAN,NEGATIVO,1.29.50,D,D,-71.6239947607379, -16.3037512368119
2018_349,2018-09-24,AREQUIPA,AREQUIPA,MIRAFLORES,ALAMEDA SALAVERRY MZ D LT 8,CAN,POSITIVO,1.11.64,B,B,-71.5106904456261, -16.3938489479457
2018_346,2018-09-24,AREQUIPA,AREQUIPA,M. MELGAR,CALLE SAN MIGUEL,CAN,NEGATIVO,1.10.2,B,B,-71.5075955609585, -16.402368289414
2018_347,2018-09-24,AREQUIPA,AREQUIPA,SOCABAYA,H. ZEBALLOS MZ 19 LT 1 ZN 16 SEC A,CAN,NEGATIVO,1.25.26,D,D,-71.5063449688144, -16.4824709123533
2018_345,2018-09-24,AREQUIPA,AREQUIPA,C. COLORADO,PARQUE INDUSTRIAL G 14 RIO SECO,CAN,NEGATIVO,1.4.108,D,D,-71.5917579593657, -16.3518602358944
2018_348,2018-09-24,AREQUIPA,AREQUIPA,SOCABAYA,LA CAMPIÃ‘A ARRAYANES F 3,CAN,NEGATIVO,1.25.34,B,B,-71.5223159777983, -16.4588518360258
2018_351,2018-09-25,AREQUIPA,AREQUIPA,M. MELGAR,AAHH BERLIN,CAN,NEGATIVO,1.10.19,E,E,-71.4929166899856, -16.3890827815654
2018_352,2018-09-25,AREQUIPA,AREQUIPA,YURA,KM 13.5 MZ R LT 1 C. DE DIOS GRIFO EL CONDOR,CAN,POSITIVO,1.X.33,NA,NA,NA,NA
2018_350,2018-09-25,AREQUIPA,AREQUIPA,C. COLORADO,"NAZARENO B 8 SEG. ETAPA",CAN,NEGATIVO,1.4.280,C,C,-71.5493196423587, -16.3276160973787
2018_358,2018-09-26,AREQUIPA,AREQUIPA,PAUCARPATA,P. TRADICIONAL AV ALFONSO UGARTE 107,CAN,NEGATIVO,1.13.1,B,B,-71.5042118449788, -16.4355387685106
2018_353,2018-09-26,AREQUIPA,AREQUIPA,A.S.A.,VILLA EL SOL M 20,CAN,NEGATIVO,1.1.9,C,C,-71.5219141225348, -16.3762166738323
2018_354,2018-09-26,AREQUIPA,AREQUIPA,YURA,CMTE 9 MZ M LT 5,CAN,NEGATIVO,1.29.32,D,D,-71.6158025217612, -16.3037739823721
2018_355,2018-09-26,AREQUIPA,AREQUIPA,YURA,CMTE 9 MZ M LT 5,CAN,NEGATIVO,1.29.32,D,D,-71.6158025217612, -16.3037739823721
2018_356,2018-09-26,AREQUIPA,AREQUIPA,YURA,CMTE 9 MZ M LT 5,CAN,NEGATIVO,1.29.32,D,D,-71.6158025217612, -16.3037739823721
2018_359,2018-09-28,AREQUIPA,AREQUIPA,YURA,C. DE DIOS KM16,CAN,NEGATIVO,1.29.32,D,D,-71.6158025217612, -16.3037739823721
2018_360,2018-09-28,AREQUIPA,AREQUIPA,C. COLORADO,INTERIOR DE AEROPUERTO,CAN,NEGATIVO,1.4.202,C,C,-71.5807155233978, -16.3431826822841
2018_363,2018-10-01,AREQUIPA,AREQUIPA,MIRAFLORES,SANTIAGO SALAVERRY A-6,CAN,NEGATIVO,1.11.64,B,B,-71.5106904456261, -16.3938489479457
2018_364,2018-10-01,AREQUIPA,AREQUIPA,MIRAFLORES,SANTIAGO SALAVERRY A-6,CAN,NEGATIVO,1.11.64,B,B,-71.5106904456261, -16.3938489479457
2018_361,2018-10-01,AREQUIPA,AREQUIPA,C. COLORADO,AV IDELFONSO LOPEZ 102-A,CAN,NEGATIVO,1.4.289,C,C,-71.5631550293763, -16.3532257367289
2018_362,2018-10-01,AREQUIPA,AREQUIPA,C. COLORADO,CALLE PACHITEA 504,CAN,NEGATIVO,1.4.289,C,C,-71.5631550293763, -16.3532257367289
2018_366,2018-10-03,AREQUIPA,AREQUIPA,C. COLORADO,"NAZARENO F 20",CAN,NEGATIVO,1.4.280,C,C,-71.5493196423587, -16.3276160973787
2018_367,2018-10-03,AREQUIPA,AREQUIPA,YANAHUARA,AV LIMA S/N 3 CUADRA DE PLAZA,CAN,NEGATIVO,1.27.7,A,A,-71.5417325815815, -16.3880302019801
2018_368,2018-10-04,AREQUIPA,AREQUIPA,YURA,CMTE 21 MZ GLT 11 KM 16,CAN,POSITIVO,1.29.24,E,E,-71.6317800060637, -16.2966081578125
2018_370,2018-10-05,AREQUIPA,AREQUIPA,C. COLORADO,HERNAN BEDOYA F 1 G-9 A,CAN,NEGATIVO,1.4.236,D,D,-71.5594336103187, -16.3324705878613
2018_371,2018-10-05,AREQUIPA,AREQUIPA,C. COLORADO,HERNAN BEDOYA F 1 G-9 A,CAN,NEGATIVO,1.4.236,D,D,-71.5594336103187, -16.3324705878613
2018_373,2018-10-09,AREQUIPA,AREQUIPA,YURA,KM 16 Y MZ S LT 6 UPIS MILAGROS,CAN,POSITIVO,1.29.22,E,E,-71.6329375218378, -16.292052256279
2018_374,2018-10-09,AREQUIPA,AREQUIPA,YURA,KM 14 CMTE 28 MZ E LT 2 C. DE DIOS,CAN,POSITIVO,1.29.37,D,D,-71.6047930265878, -16.3142031422447
2018_375,2018-10-09,AREQUIPA,AREQUIPA,YURA,KM 15 CTE 33 ZN 3,CAN,POSITIVO,1.29.33,D,D,-71.6121236654339, -16.3084121872374
2018_376,2018-10-09,AREQUIPA,AREQUIPA,YURA,KM 15 CTE 33 ZN 3,CAN,NEGATIVO,1.29.33,D,D,-71.6121236654339, -16.3084121872374
2018_378,2018-10-09,AREQUIPA,AREQUIPA,HUNTER,HUASACACHE,CAN,NEGATIVO,1.7.42,D,D,-71.5621088544675, -16.4543674245643
2018_372,2018-10-09,AREQUIPA,AREQUIPA,C. COLORADO,URUBAMBA 214,CAN,NEGATIVO,1.4.289,C,C,-71.5631550293763, -16.3532257367289
2018_377,2018-10-09,AREQUIPA,AREQUIPA,YURA,MZ F LT 7 ALTIPLANO,CAN,POSITIVO,1.29.69,D,D,-71.6330509717269, -16.3067438424713
2018_381,2018-10-11,AREQUIPA,AREQUIPA,C. COLORADO,TUPAC AMARU,CAN,NEGATIVO,NA,NA,NA,NA,NA
2018_383,2018-10-12,AREQUIPA,AREQUIPA,PAUCARPATA,PARQUE AV. REVOLUCION S/N C. BLANCA,CAN,NEGATIVO,1.13.51,D,D,-71.489900660595, -16.4172201127909
2018_384,2018-10-12,AREQUIPA,AREQUIPA,C. COLORADO,C. MUNICIPAL,CAN,POSITIVO,1.4.169,D,D,-71.5938877610152, -16.3228228532611
2018_385,2018-10-15,AREQUIPA,AREQUIPA,CERCADO,RECOGIDO CALLE CORBACHO,CAN,POSITIVO,1.11.69,B,B,-71.5276723669141, -16.398419066186
2018_387,2018-10-15,AREQUIPA,AREQUIPA,YURA,KM 14 MZFLT1,CAN,NEGATIVO,1.29.37,D,D,-71.6047930265878, -16.3142031422447
2018_388,2018-10-15,AREQUIPA,AREQUIPA,CAYMA,BUENOS AIRES,CAN,NEGATIVO,1.3.69,D,D,-71.5507190628038, -16.3536944009734
2018_386,2018-10-15,AREQUIPA,AREQUIPA,YURA,KM 16 ALTIPLANO,CAN,NEGATIVO,1.29.52,E,E,-71.6275303953506, -16.3097067272225
2018_389,2018-10-16,AREQUIPA,AREQUIPA,C. COLORADO,JORGE CHAVEZ R-1,CAN,POSITIVO,1.4.278,E,E,-71.5454057078668, -16.3234320986221
2018_392,2018-10-16,AREQUIPA,AREQUIPA,C. COLORADO,FUNDO LA QUEBRADA,CAN,NEGATIVO,1.4.13,C,C,-71.5691982797172, -16.3870734918331
2018_393,2018-10-16,AREQUIPA,AREQUIPA,M. MELGAR,AAHH HEROES DE ANGAMOS,CAN,NEGATIVO,NA,NA,NA,NA,NA
2018_394,2018-10-17,AREQUIPA,AREQUIPA,CAYMA,BUENOS AIRES,CAN,NEGATIVO,1.3.69,D,D,-71.5507190628038, -16.3536944009734
2018_396,2018-10-18,AREQUIPA,AREQUIPA,CHARACATO,CHARACATO,CAN,NEGATIVO,NA,NA,NA,NA,NA
2018_399,2018-10-19,AREQUIPA,AREQUIPA,C. COLORADO,ASC AMAZONAS,CAN,NEGATIVO,1.4.277,E,E,-71.5507793845863, -16.3237426981727
2018_403,2018-10-22,AREQUIPA,AREQUIPA,PAUCARPATA,LEONCIO PRADO,CAN,NEGATIVO,1.13.83,B,B,-71.5023491340418, -16.4221132026716
2018_402,2018-10-22,AREQUIPA,AREQUIPA,PAUCARPATA,C. BLANCA CON J. CHAVEZ,CAN,NEGATIVO,NA,NA,NA,NA,NA
2018_404,2018-10-22,AREQUIPA,AREQUIPA,C. COLORADO,NUEVA AREQUIPA,CAN,NEGATIVO,NA,NA,NA,NA,NA
2018_405,2018-10-23,AREQUIPA,AREQUIPA,C. COLORADO,V.A BELAUNDE MZ D LT 4 ZN A CMTE 1,CAN,NEGATIVO,1.4.287,C,C,-71.5628367530701, -16.3492187274892
2018_406,2018-10-23,AREQUIPA,AREQUIPA,C. COLORADO,ALTO LIBERTAD. AV ABANCAY ZNC,CAN,NEGATIVO,1.4.43,C,C,-71.5695114331107, -16.3760061480136
2018_408,2018-10-24,AREQUIPA,AREQUIPA,YANAHUARA,URB CESAR VALLEJO S/N,CAN,NEGATIVO,1.27.15,A,A,-71.5462583890484, -16.3965310219104
2018_409,2018-10-25,AREQUIPA,AREQUIPA,PAUCARPATA,C. BLANCA,CAN,NEGATIVO,NA,NA,NA,NA,NA
2018_410,2018-10-25,AREQUIPA,AREQUIPA,PAUCARPATA,C. BLANCA,CAN,NEGATIVO,NA,NA,NA,NA,NA
2018_411,2018-10-25,AREQUIPA,AREQUIPA,C. COLORADO,H. BEDOYA  I,CAN,POSITIVO,1.4.236,D,D,-71.5594336103187, -16.3324705878613
2018_412,2018-10-25,AREQUIPA,AREQUIPA,C. COLORADO,ZAMACOLA,CAN,NEGATIVO,NA,NA,NA,NA,NA
